2458,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),期間限定▼クリスチャン・ルブタン▼銀座エリア募集▼～2月末迄,"セレブに大人気のラグジュアリーブランド「クリスチャン・ルブタン」にてセールススタッフを募集致します。 ￥r ￥n【勤務地】 ￥r ￥n銀座エリア ￥r ￥n【期間】 ￥r ￥n即日～２０１８年２月まで※勤務開始時期等ご相談ください ￥r ￥n【勤務条件】 ￥r ￥n週５日 ￥r ￥n【仕事内容】 ￥r ￥n店頭業務の全般をお任せいたします。 ￥r ￥n（接客販売業務、売上管理、在庫管理等） ￥r ￥n【ブランド紹介】 ￥r ￥nオリジナリティを追求するラグジュアリーシューズブランド、「クリスチャン・ルブタン」""""レッド・ソール""""と呼ばれる、深紅の靴底。 ￥r ￥n世界中の有名女優やセレブから愛されています。 ￥r ￥n",9時間30分拘束／8時間実動 シフト制 店舗に準ずる
2459,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1月～週３日勤務▼クリスチャン・ルブタン▼新宿・銀座エリア,"セレブに大人気のラグジュアリーブランド「クリスチャン・ルブタン」にてセールススタッフを募集致します。 ￥r ￥n【勤務地】 ￥r ￥n新宿・銀座エリア百貨店及び路面店 ￥r ￥n【期間】 ￥r ￥n最短3日以内（即日）or１月～※勤務開始時期等ご相談ください ￥r ￥n【仕事内容】 ￥r ￥n店頭業務の全般をお任せいたします。 ￥r ￥n（接客販売業務、売上管理、在庫管理等） ￥r ￥n【ブランド紹介】 ￥r ￥nオリジナリティを追求するラグジュアリーシューズブランド、「クリスチャン・ルブタン」""""レッド・ソール""""と呼ばれる、深紅の靴底。 ￥r ￥n世界中の有名女優やセレブから愛されています。 ￥r ￥n",9時間30分拘束／8時間実動 シフト制 店舗に準ずる
2460,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),1月～週３日勤務▼クリスチャン・ルブタン▼新宿・銀座エリア,"セレブに大人気のラグジュアリーブランド「クリスチャン・ルブタン」にてセールススタッフを募集致します。 ￥r ￥n【勤務地】 ￥r ￥n新宿・銀座エリア百貨店及び路面店 ￥r ￥n【期間】 ￥r ￥n最短3日以内（即日）or１月～※勤務開始時期等ご相談ください ￥r ￥n【仕事内容】 ￥r ￥n店頭業務の全般をお任せいたします。 ￥r ￥n（接客販売業務、売上管理、在庫管理等） ￥r ￥n【ブランド紹介】 ￥r ￥nオリジナリティを追求するラグジュアリーシューズブランド、「クリスチャン・ルブタン」""""レッド・ソール""""と呼ばれる、深紅の靴底。 ￥r ￥n世界中の有名女優やセレブから愛されています。 ￥r ￥n",9時間30分拘束／8時間実動 シフト制 店舗に準ずる
2461,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),【GODIVA】期間限定◎高級チョコレート販売◎都内店,ベルギー発チョコレートブランド ￥r ￥n【GODIVA（ゴディバ）】 ￥r ￥nスタッフを募集します。 ￥r ￥n仕事内容：店内での接客販売店舗管理業務（売上、在庫、衛生管理）など。 ￥r ￥n休日：月8日以上福利厚生：通勤手当、各種保険完備、産休・育児休暇制度、社員割引、バースデーコディバ、制服貸出。 ￥r ￥n,拘束9時間／実働8時間/休憩1時間　
2462,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),期間限定◎シューズ販売【ファビオルスコーニ】【ペルティニ】, ￥r ￥n≪ショップ≫ ￥r ￥n数々の有名インポートシューズを手掛けるGMTが展開するブランドを、百貨店にて販売していただきます。 ￥r ￥n≪お仕事内容≫ ￥r ￥n百貨店平場にてシューズ販売のお仕事です。 ￥r ￥n接客販売、フィッティング誘導、品出し、在庫管理等幅広くお任せ致します。 ￥r ￥nファビオルスコーニ、ペルティニ、ディエゴベリーニ、レブダンジュールなど ￥r ￥n≪期間≫ ￥r ￥n即日～開始日、就業期間相談可能 ￥r ￥n≪勤務地≫ ￥r ￥n新宿・二子玉川・日本橋,拘束9時間30分/実働8時間00分/休憩1時間30分
2463,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),正社員 【BREE（ブリー）】皮革製品販売/銀座地区未経験可, ￥r ￥n【BREE（ブリー）】 ￥r ￥nバッグ・革小物販売 ￥r ￥n▼ ￥r ￥n【仕事内容】 ￥r ￥n接客販売・付帯業務のお仕事をお願いします。 ￥r ￥n【ブランド紹介】 ￥r ￥nドイツ発祥の1970年創業のバッグ・トラベルラゲッジ・革小物を取り扱うブランド。 ￥r ￥n▼勤務地：銀座地区 ￥r ￥n▼モノトーンの私服をご用意ください。 ￥r ￥n,（営業時間）　拘束9時間／実働7.5時間【休憩1時間半】
2464,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),正社員【Callaway apparel】ソフトグッズMD,MD業務全般をご担当いただきます。 ￥r ￥n-担当商品のMD計画策定（シーズン、店舗ごと）-担当ブランド及び商品のセールストレンド分析・レポート-ファッションショー及びテクニカルプレゼンテーションへの参加-カタログ作成・広告商品選定-PRへの商品選定と商品の取り寄せ-海外工場やショップとのコミュニケーション,土日祝
2465,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),表参道・私服勤務イタリアバッグブランド【Fｅｌｉｓｉ】, ￥r ￥n【ブランド紹介】 ￥r ￥nフェリージは、1973年イタリアの歴史と芸術の小都市フェラーラで、小さな革工房からスタートした、バッグ・革小物を中心に展開するブランドです。 ￥r ￥n「ｏｇｇｅｔｔｏｕｎｉｃｏ（ただひとつの存在）」のフィロソフィーのもとに、ぬくもりと洗練をたたえた製品を作り続けています。 ￥r ￥n【勤務時期】 ￥r ￥n即日より ￥r ￥n【就業場所】 ￥r ￥n表参道店 ￥r ￥n【業務内容】 ￥r ￥n接客販売・顧客管理・売上管理・商品管理など、付帯業務を含む全ての業務をお任せ致します。 ￥r ￥n,拘束9時間30分/実働8時間00分/休憩1時間30分＊シフト制、店舗に準ずる
2466,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),2/5開始！【ドクターシーラボ】40代の方活躍中♪,ドクターシーラボのビューティーカウンセラーは「販売すること」よりも「カウンセリングすること」を大切にしています。 ￥r ￥n2週間の研修を経て、店舗配属になります。 ￥r ￥n【具体的には】 ￥r ￥nしっかりとお客様のお悩みと向き合い、1年後・5年後・10年後も輝き続けるお肌のためのスキンケアのご提案をお任せ致します！ ￥r ￥nお肌のお手入れのご相談ご要望への対応・商品販売・一般事務・データ入力等 ￥r ￥n【期間】 ￥r ￥n開始日相談 ￥r ￥n【服装】 ￥r ￥n白のガウンを制服として貸与※インナーのシャツとスカートまたはパンツは私物です。 ￥r ￥n,9：00～21：00の間でシフト制勤務（9時間拘束/7.5時間実働/1.5時間休憩）※就業先のシフト状況により多少の変動がございます。
2467,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),2/5開始！【ドクターシーラボ】40代の方活躍中♪,ドクターシーラボのビューティーカウンセラーは「販売すること」よりも「カウンセリングすること」を大切にしています。 ￥r ￥n2週間の研修を経て、店舗配属になります。 ￥r ￥n【具体的には】 ￥r ￥nしっかりとお客様のお悩みと向き合い、1年後・5年後・10年後も輝き続けるお肌のためのスキンケアのご提案をお任せ致します！ ￥r ￥nお肌のお手入れのご相談ご要望への対応・商品販売・一般事務・データ入力等 ￥r ￥n【期間】 ￥r ￥n開始日相談 ￥r ￥n【服装】 ￥r ￥n白のガウンを制服として貸与※インナーのシャツとスカートまたはパンツは私物です。 ￥r ￥n,9：00～21：00の間でシフト制勤務（9時間拘束/7.5時間実働/1.5時間休憩）※就業先のシフト状況により多少の変動がございます。
2468,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),【RMK】　未経験歓迎！半年後正社員登用▼1/22開始　, ￥r ￥n【ＲＭＫ】 ￥r ￥n人気コスメブランド美容部員の募集！ ￥r ￥n研修から半年以内に社員化となります。 ￥r ￥n未経験者大歓迎！ ￥r ￥n美容業界の興味のある方！ ￥r ￥nこの機会ぜひ、エントリーしてください。 ￥r ￥nスキンケアからメイクアップまで幅広い商品を扱っており、人気のブランドで未経験から社員を目指せます。 ￥r ￥n▼研修も充実していますので、未経験からも安心です。 ￥r ￥n福利厚生も充実。 ￥r ￥nお手伝い業務から美容部員を目指すことも可能です。 ￥r ￥n【募集エリア】 ￥r ￥n新宿・池袋・有楽町エリア ￥r ￥n【仕事内容】 ￥r ￥nカウンセリング・タッチアップ・化粧品の販売です,（営業時間）拘束9時間／実働7時間30分
2469,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),【RMK】　未経験歓迎！半年後正社員登用▼1/22開始　, ￥r ￥n【ＲＭＫ】 ￥r ￥n人気コスメブランド美容部員の募集！ ￥r ￥n研修から半年以内に社員化となります。 ￥r ￥n未経験者大歓迎！ ￥r ￥n美容業界の興味のある方！ ￥r ￥nこの機会ぜひ、エントリーしてください。 ￥r ￥nスキンケアからメイクアップまで幅広い商品を扱っており、人気のブランドで未経験から社員を目指せます。 ￥r ￥n▼研修も充実していますので、未経験からも安心です。 ￥r ￥n福利厚生も充実。 ￥r ￥nお手伝い業務から美容部員を目指すことも可能です。 ￥r ￥n【募集エリア】 ￥r ￥n新宿・池袋・有楽町エリア ￥r ￥n【仕事内容】 ￥r ￥nカウンセリング・タッチアップ・化粧品の販売です,（営業時間）拘束9時間／実働7時間30分
2470,株式会社iDA (旧社名 株式会社アイ・ ディ・アクセス),高時給【ランコム】美容部員未経験◎★研修有▼1月開始,都内・埼玉エリア百貨店募集です。 ￥r ￥n研修制度も充実しており、コスメ・美容未経験の方も歓迎！ ￥r ￥n人気のラグジュアリーコスメブランドの募集です。 ￥r ￥n【期間】 ￥r ￥n長期（社員切替実績多数あり） ￥r ￥n【勤務地】 ￥r ￥n都内・神奈川・埼玉エリア ￥r ￥n【制服】 ￥r ￥nあり ￥r ￥n【研修】 ￥r ￥n入社研修、新商品研修 ￥r ￥n【業務内容】 ￥r ￥nお客様のニーズやお悩みを丁寧に聞き出し、ぴったりの商品をお勧めしてください。 ￥r ￥n【ポイント】 ￥r ￥nスキンケアからメイクアップまでご提案できるランコムで社員化を目指せます。 ￥r ￥n※将来的にトレーナーやアーティストを目指す方も歓迎。 ￥r ￥n,（営業時間）9時間拘束・7時間半実働 シフト制
